image_hex_string	actual	base_prediction	corrupting_pixels
0x38000003c000007e00000fe00001fc00001fc00003fc00007f80000ff00001fe00001fe00003fc00003f80000ff00000ff00001fe00001fe00001f800001f800000300000000000000000000000000000000	1	8	(5, 9);(5, 10);(6, 10);(5, 11);(6, 11);(7, 11);(5, 12);(12, 12);(4, 13);(5, 13);(11, 13);(21, 16);(21, 17);(15, 18);(19, 18);(21, 18);(14, 19);(15, 19);(16, 19);(17, 19);(19, 19);(15, 20);(16, 20);(17, 20);(19, 20);(14, 21);(15, 21);(16, 21);(17, 21);(19, 21);(21, 21);(14, 22);(15, 22);(16, 22);(17, 22);(19, 22);(13, 23);(14, 23);(15, 23);(16, 23);(17, 23);(19, 23);(14, 24);(15, 24);(16, 24);(17, 24);(15, 25);(16, 25)
0x7800000fc00000fe00001fe00003fe00003fe00007fe0000fbe0000fbc0001ffe0003fff0003fff8003fff8001fff800007f800007c000007800000780000078000007800000000000000000000000	4	4	(9, 9);(19, 9);(8, 10);(13, 10);(11, 11);(12, 11);(13, 11);(11, 12);(12, 12);(8, 19);(9, 19);(10, 19);(11, 19);(17, 19);(9, 20);(10, 20);(11, 20);(10, 21)
0xf000003f80000ff80001e38000387c000700c000e00c000e01c000f0780007ff000007e000003e000006700000c70000187000070e0000e0e0000e1c0000ff800007f000000000000000000000000	8	8	(19, 11);(18, 12);(17, 13);(18, 13)
0x3fe0003ffe0007faf001f80f003c00e003800e007001c006001c00e007800fc7f0007ffe0003ff80000000000000000000000000000000000000000000000000000000000	0	0	(14, 6);(14, 7)
0x3e00000fe00003c60000f830001f030007802001f002003c006007000e00f003c00ffffc007ffe00000000000000000000000000000000000000000000000000000000000000000	0	0	(16, 2);(17, 2);(22, 2);(23, 2);(15, 3);(22, 3);(23, 3);(6, 4);(7, 4);(14, 4);(15, 4);(22, 4);(23, 4);(4, 5);(5, 5);(6, 5);(7, 5);(9, 5);(10, 5);(11, 5);(12, 5);(13, 5);(14, 5);(18, 5);(22, 5);(23, 5);(24, 5);(4, 6);(5, 6);(6, 6);(7, 6);(8, 6);(12, 6);(13, 6);(18, 6);(22, 6);(23, 6);(24, 6);(4, 7);(5, 7);(6, 7);(7, 7);(8, 7);(9, 7);(10, 7);(15, 7);(23, 7);(24, 7);(5, 8);(6, 8);(7, 8);(8, 8);(9, 8);(24, 8);(5, 9);(6, 9);(7, 9);(8, 9);(9, 9);(24, 9);(6, 10);(7, 10);(8, 10);(9, 10);(12, 10);(13, 10);(16, 10);(24, 10);(6, 11);(7, 11);(8, 11);(9, 11);(11, 11);(12, 11);(13, 11);(16, 11);(24, 11);(7, 12);(8, 12);(10, 12);(11, 12);(12, 12);(13, 12);(14, 12);(15, 12);(16, 12);(24, 12);(7, 13);(8, 13);(10, 13);(12, 13);(13, 13);(14, 13);(15, 13);(16, 13);(24, 13);(9, 14);(10, 14);(12, 14);(13, 14);(14, 14);(15, 14);(16, 14);(23, 14);(24, 14);(9, 15);(12, 15);(13, 15);(14, 15);(15, 15);(16, 15);(23, 15);(24, 15);(11, 16);(12, 16);(13, 16);(14, 16);(15, 16);(16, 16);(23, 16);(24, 16);(8, 17);(9, 17);(11, 17);(12, 17);(13, 17);(14, 17);(16, 17);(18, 17);(22, 17);(23, 17);(24, 17);(25, 17);(7, 18);(8, 18);(11, 18);(12, 18);(13, 18);(14, 18);(15, 18);(18, 18);(22, 18);(23, 18);(24, 18);(7, 19);(8, 19);(11, 19);(12, 19);(13, 19);(14, 19);(15, 19);(21, 19);(22, 19);(23, 19);(24, 19);(4, 20);(5, 20);(6, 20);(7, 20);(8, 20);(11, 20);(12, 20);(13, 20);(14, 20);(17, 20);(21, 20);(22, 20);(23, 20);(4, 21);(5, 21);(6, 21);(7, 21);(8, 21);(9, 21);(11, 21);(12, 21);(13, 21);(21, 21);(22, 21);(23, 21);(4, 22);(5, 22);(6, 22);(8, 22);(9, 22);(10, 22);(16, 22);(18, 22);(19, 22);(20, 22);(21, 22);(22, 22);(23, 22);(4, 23);(5, 23);(6, 23);(7, 23);(10, 23);(14, 23);(15, 23);(17, 23);(20, 23);(21, 23);(22, 23);(6, 24);(15, 24);(16, 24);(21, 24);(7, 25);(14, 25);(15, 25);(16, 25);(7, 26);(8, 26);(14, 26);(15, 26)
0x3007c00e00ff01c00c703800c006000e00c0006038000707000039e00001fc00000f0000007000001e000003c000007c000006000000000000000000000000000000000000000	8	9	(16, 3);(17, 3);(18, 3);(16, 4);(17, 4);(18, 4);(19, 4);(16, 5);(17, 5);(18, 5);(16, 6);(17, 6);(18, 6);(17, 7);(18, 7);(19, 7);(17, 8);(18, 8);(19, 8);(17, 9);(18, 9);(19, 9);(21, 9);(22, 9);(17, 10);(18, 10);(19, 10);(17, 11);(18, 11);(9, 12);(14, 12);(18, 12);(9, 13);(13, 13);(19, 13);(9, 14);(10, 14);(14, 14);(15, 14);(18, 14);(19, 14);(21, 14);(22, 14);(23, 14);(9, 15);(10, 15);(14, 15);(18, 15);(21, 15);(22, 15);(23, 15);(20, 16);(21, 16);(22, 16);(23, 16);(21, 17);(22, 17);(23, 17);(21, 18);(16, 20);(17, 20);(19, 20);(20, 20);(13, 21);(14, 21);(17, 21);(19, 21);(20, 21);(21, 21);(14, 22);(17, 22);(18, 22);(19, 22);(20, 22);(11, 23);(17, 23);(18, 23);(19, 23);(20, 23)
0x180000018000003800003f000003e000003e000003c000007c000007e00000ee00001c6000038700007070000e070001c078001c070003c0f0003fff0003ffc0001ff000000000000000000000000000000000000000000000	0	0	(5, 14);(6, 14);(10, 17);(10, 18)
0xf000007b002004003c01c00f000f0fc0007fe00003f000007f00000c380000e3800007f000003c0000000000000000000000000000000000000000000000000000	8	6	(8, 17);(9, 17)
0x38000067c0000e7c0000e3c0001e3c0001e3c0001ffc0001ffc00007fc000007c000003c000003c000003c000003c000003c000003c000003c000003e000003e000001c0000000000000000	4	9	(6, 14);(7, 14)
0x6000000f800000fb00000ff80000ffc0000ffc0000ffe0000fbe0000fbe0000fbe0000ffe00007ff00003ff80001ffc00003fc00001f000000f000000f800000f800000700000000000000000000000	4	9	(4, 4);(2, 5);(3, 5);(4, 5);(14, 5);(15, 5);(16, 5);(2, 6);(3, 6);(4, 6);(5, 6);(12, 6);(13, 6);(14, 6);(15, 6);(16, 6);(2, 7);(3, 7);(4, 7);(5, 7);(12, 7);(13, 7);(14, 7);(15, 7);(16, 7);(4, 8);(7, 8);(8, 8);(3, 9);(4, 9);(7, 9);(8, 9);(10, 9);(3, 10);(4, 10);(7, 10);(8, 10);(16, 10);(17, 10);(3, 11);(4, 11);(5, 11);(7, 11);(8, 11);(3, 12);(4, 12);(6, 12);(7, 12);(8, 12);(9, 12);(3, 13);(4, 13);(5, 13);(8, 13);(9, 13);(10, 13);(19, 13);(20, 13);(3, 14);(4, 14);(5, 14);(7, 14);(8, 14);(9, 14);(10, 14);(13, 14);(14, 14);(3, 15);(4, 15);(5, 15);(7, 15);(8, 15);(9, 15);(10, 15);(4, 16);(5, 16);(6, 16);(8, 16);(9, 16);(10, 16);(22, 16);(23, 16);(5, 17);(6, 17);(7, 17);(8, 17);(9, 17);(10, 17);(11, 17);(15, 17);(16, 17);(21, 17);(22, 17);(23, 17);(5, 18);(6, 18);(7, 18);(8, 18);(11, 18);(12, 18);(21, 18);(22, 18);(5, 19);(6, 19);(7, 19);(5, 20);(6, 20);(7, 20);(14, 20);(14, 21);(15, 21);(17, 21);(23, 21);(13, 22);(14, 22);(15, 22);(13, 23);(14, 23);(14, 24);(14, 25)
0xff0001fff8001fff800000180000018000001800000380000070000006000000e000000fe003fff8007fff0007ffc0000038000003800000300000030000003000000300000000000000000	7	7	(16, 11);(16, 12);(20, 12)
0x1e00000ff00003e700007860000e1e0000ffe0000fc6000000e000000c000001c000003800000380000070000006000000e000000c00000180000018000001000000100000000000	9	7	(14, 11);(14, 12);(14, 13);(13, 14)
0xf800003fc00007cc0000f000000c600000c700000cf00000fe00000fc0000078000007800000f800000f000001e000001e000003c00000380000038000003e000003c00000000000000000	9	8	(13, 0);(14, 0);(15, 0);(12, 1);(13, 1);(14, 1);(15, 1);(16, 1);(23, 1);(24, 1);(25, 1);(26, 1);(10, 2);(11, 2);(12, 2);(13, 2);(14, 2);(20, 2);(24, 2);(25, 2);(10, 3);(11, 3);(12, 3);(13, 3);(24, 3);(25, 3);(26, 3);(10, 4);(11, 4);(12, 4);(13, 4);(14, 4);(19, 4);(20, 4);(21, 4);(22, 4);(23, 4);(24, 4);(25, 4);(26, 4);(10, 5);(11, 5);(12, 5);(13, 5);(14, 5);(19, 5);(20, 5);(21, 5);(22, 5);(23, 5);(24, 5);(25, 5);(12, 6);(13, 6);(14, 6);(18, 6);(19, 6);(20, 6);(21, 6);(22, 6);(23, 6);(24, 6);(13, 7);(14, 7);(15, 7);(16, 7);(17, 7);(18, 7);(19, 7);(20, 7);(21, 7);(22, 7);(23, 7);(24, 7);(25, 7);(13, 8);(14, 8);(15, 8);(16, 8);(17, 8);(18, 8);(19, 8);(20, 8);(21, 8);(22, 8);(23, 8);(24, 8);(25, 8);(13, 9);(14, 9);(15, 9);(16, 9);(17, 9);(21, 9);(22, 9);(23, 9);(24, 9);(25, 9);(12, 10);(13, 10);(14, 10);(15, 10);(16, 10);(21, 10);(22, 10);(23, 10);(26, 10);(12, 11);(13, 11);(14, 11);(15, 11);(19, 11);(20, 11);(21, 11);(22, 11);(26, 11);(17, 12);(18, 12);(19, 12);(20, 12);(24, 12);(26, 12);(15, 13);(16, 13);(17, 13);(18, 13);(24, 13);(25, 13);(26, 13);(10, 14);(11, 14);(12, 14);(15, 14);(16, 14);(17, 14);(24, 14);(26, 14);(10, 15);(12, 15);(16, 15);(26, 15);(27, 15);(6, 16);(9, 16);(10, 16);(25, 16);(26, 16);(27, 16);(6, 17);(9, 17);(15, 17);(16, 17);(25, 17);(26, 17);(27, 17);(1, 18);(2, 18);(3, 18);(4, 18);(6, 18);(7, 18);(8, 18);(9, 18);(11, 18);(12, 18);(14, 18);(15, 18);(16, 18);(25, 18);(26, 18);(27, 18);(2, 19);(3, 19);(4, 19);(6, 19);(7, 19);(8, 19);(9, 19);(10, 19);(11, 19);(12, 19);(14, 19);(15, 19);(16, 19);(24, 19);(25, 19);(26, 19);(27, 19);(2, 20);(3, 20);(4, 20);(6, 20);(7, 20);(9, 20);(10, 20);(15, 20);(16, 20);(24, 20);(25, 20);(26, 20);(27, 20);(2, 21);(3, 21);(4, 21);(7, 21);(14, 21);(15, 21);(16, 21);(25, 21);(26, 21);(27, 21);(2, 22);(3, 22);(4, 22);(14, 22);(15, 22);(16, 22);(24, 22);(25, 22);(26, 22);(27, 22);(2, 23);(3, 23);(4, 23);(14, 23);(15, 23);(16, 23);(24, 23);(25, 23);(26, 23);(27, 23);(4, 24);(9, 24);(15, 24);(16, 24);(23, 24);(24, 24);(25, 24);(26, 24);(15, 25);(16, 25);(17, 25);(24, 25);(25, 25);(26, 25);(14, 26);(15, 26);(16, 26);(17, 26);(18, 26);(14, 27);(15, 27);(16, 27);(17, 27);(18, 27)
0x3c00000fe00001f700001c3800038f80003ff00001fe000001e000003c0000038000007800000f000001e000001c000003c0000038000007800000700000078000003000000000000000000	9	9	(8, 7);(9, 7);(8, 8);(9, 8);(10, 8);(9, 9);(10, 9);(12, 11);(12, 14);(12, 15)
0x1000000180000000000000004000003c00000fc00001e400003c70000787000070f0000e3e0000ffc00007fc000033c000003800000380000078000007000000700000038000000000000000000000000000000	9	4	(5, 7);(11, 7);(11, 8);(14, 8);(15, 8);(10, 9);(11, 9);(14, 9);(15, 9);(4, 10);(9, 10);(10, 10);(15, 10);(3, 11);(4, 11);(3, 12);(4, 12);(5, 12);(11, 12);(15, 12);(3, 13);(4, 13);(5, 13);(11, 13);(15, 13);(16, 13);(3, 14);(4, 14);(5, 14);(6, 14);(7, 14);(15, 14);(3, 15);(4, 15);(5, 15);(10, 15);(3, 16);(4, 16);(3, 17);(4, 17);(7, 17);(8, 18);(9, 18);(10, 18);(9, 19);(10, 19);(10, 20);(11, 20)
0x1c000007f00001ff00003c3000070380006038000807000180f000181e000031e0000e3c000083800000380000038000007800000e000000c000001c0000018000001000000000000000000	9	7	(10, 4);(11, 7);(12, 7);(15, 7);(10, 8);(11, 8);(15, 8);(12, 9);(13, 9);(15, 9);(9, 10);(12, 10);(17, 10);(18, 10);(22, 10);(8, 11);(9, 11);(11, 11);(14, 11);(16, 11);(17, 11);(18, 11);(8, 12);(9, 12);(11, 12);(12, 12);(14, 12);(15, 12);(16, 12);(17, 12);(18, 12);(6, 13);(8, 13);(9, 13);(11, 13);(12, 13);(13, 13);(14, 13);(15, 13);(16, 13);(17, 13);(20, 13);(21, 13);(6, 14);(8, 14);(11, 14);(12, 14);(13, 14);(14, 14);(15, 14);(18, 14);(19, 14);(20, 14);(5, 15);(12, 15);(13, 15);(17, 15);(18, 15);(19, 15);(20, 15);(12, 16);(16, 16);(8, 18);(9, 18);(10, 18);(11, 18);(8, 19);(9, 19);(10, 19);(11, 21)
0x100000070000006000001c00000300000030000006000000c00000180000038000007000000c0000000000000007000000f000101f000203c000207800040f000040e00000000000000000000000000000000000000	6	5	(14, 4);(14, 5);(15, 5);(16, 5);(14, 6);(15, 6);(16, 6);(17, 6);(14, 7);(15, 7);(16, 7);(17, 7);(15, 8);(16, 8);(17, 8);(18, 8);(15, 9);(16, 9);(17, 9);(18, 9);(12, 10);(14, 10);(15, 10);(16, 10);(17, 10);(18, 10);(12, 11);(13, 11);(15, 11);(16, 11);(17, 11);(18, 11);(12, 12);(15, 12);(16, 12);(17, 12);(18, 12);(19, 12);(20, 12);(16, 13);(17, 13);(18, 13);(22, 13);(17, 14);(18, 14);(21, 14);(22, 14);(20, 15);(21, 15);(15, 18);(19, 18);(20, 18);(13, 19);(14, 19);(15, 19);(19, 19);(12, 20);(13, 20);(14, 20);(15, 20);(17, 20);(18, 20);(19, 20);(12, 21);(13, 21);(14, 21);(15, 21);(16, 21);(17, 21);(18, 21);(19, 21);(12, 22);(13, 22);(14, 22);(17, 22);(18, 22);(12, 23);(13, 23);(14, 23);(15, 23);(17, 23)
0x7800001fc00003dc0000f8c0000f0c0001f0c0001c1c000001c0000018000003800000380000030000006000000e000601c000fffe000dffe0007fe00007f800003e00000000000000000000000000000000	2	3	(15, 6);(16, 6);(15, 7);(16, 7);(17, 7);(15, 8);(16, 8);(17, 8);(15, 9);(16, 9);(17, 9);(18, 9);(15, 10);(16, 10);(17, 10);(15, 11);(16, 11);(17, 11);(18, 11);(16, 12);(17, 12);(18, 12);(16, 13);(17, 13);(18, 13);(17, 14);(20, 19);(19, 20)
0x3800000fc00001c400003000000300000030c000033c00003f000003c000003800000f000001f800003f0000033000006600000ee00000dc00000b800000f000000e00000000000000000000000000000000	8	8	(19, 8);(20, 8);(21, 8);(18, 9);(19, 9);(17, 10);(17, 13);(11, 18);(11, 19);(14, 20);(10, 21);(14, 21);(14, 22)
0x4400000ec00001cc00003d800003980000338000073000006300000c6000038e00007bf8000f3f8000efc0001ff00003f6000038e000001c000001800000300000060000000000000000000000000	4	2	(10, 3);(10, 4);(11, 4);(12, 4);(10, 5);(11, 5);(12, 5);(10, 6);(11, 6);(12, 6);(10, 7);(11, 7);(12, 7);(13, 7);(10, 8);(11, 8);(12, 8);(13, 8);(11, 9);(12, 9);(13, 9);(15, 9);(16, 9);(11, 10);(12, 10);(13, 10);(15, 10);(11, 11);(12, 11);(13, 11);(15, 11);(11, 12);(12, 12)
0x7f80000ff80001c0000038000007000000f800003fc0000f0e0000e070000c0700000038007c078007fc70003fe7000387e0001efc0000ff000001e00000000000000000000000000000000000000	5	6	(0, 0);(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(6, 0);(7, 0);(8, 0);(9, 0);(14, 0);(15, 0);(16, 0);(17, 0);(18, 0);(19, 0);(20, 0);(21, 0);(22, 0);(23, 0);(24, 0);(25, 0);(0, 1);(1, 1);(2, 1);(3, 1);(4, 1);(5, 1);(6, 1);(7, 1);(8, 1);(14, 1);(15, 1);(16, 1);(17, 1);(18, 1);(19, 1);(20, 1);(21, 1);(22, 1);(23, 1);(24, 1);(25, 1);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(6, 2);(7, 2);(17, 2);(18, 2);(19, 2);(20, 2);(21, 2);(22, 2);(23, 2);(24, 2);(25, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(15, 3);(16, 3);(17, 3);(18, 3);(19, 3);(20, 3);(21, 3);(22, 3);(23, 3);(24, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(16, 4);(17, 4);(18, 4);(19, 4);(20, 4);(21, 4);(22, 4);(23, 4);(24, 4);(25, 4);(0, 5);(3, 5);(4, 5);(9, 5);(10, 5);(18, 5);(19, 5);(20, 5);(21, 5);(22, 5);(23, 5);(24, 5);(2, 6);(3, 6);(4, 6);(5, 6);(6, 6);(7, 6);(8, 6);(9, 6);(10, 6);(11, 6);(16, 6);(19, 6);(22, 6);(23, 6);(24, 6);(25, 6);(2, 7);(3, 7);(4, 7);(5, 7);(6, 7);(7, 7);(8, 7);(9, 7);(10, 7);(11, 7);(12, 7);(16, 7);(19, 7);(20, 7);(22, 7);(23, 7);(24, 7);(25, 7);(0, 8);(1, 8);(2, 8);(3, 8);(4, 8);(5, 8);(6, 8);(7, 8);(8, 8);(9, 8);(10, 8);(11, 8);(12, 8);(13, 8);(14, 8);(16, 8);(17, 8);(19, 8);(22, 8);(23, 8);(24, 8);(25, 8);(26, 8);(27, 8);(0, 9);(1, 9);(2, 9);(3, 9);(4, 9);(5, 9);(6, 9);(7, 9);(8, 9);(9, 9);(10, 9);(11, 9);(12, 9);(13, 9);(14, 9);(16, 9);(20, 9);(21, 9);(23, 9);(24, 9);(25, 9);(26, 9);(27, 9);(0, 10);(1, 10);(2, 10);(3, 10);(4, 10);(5, 10);(6, 10);(7, 10);(8, 10);(9, 10);(10, 10);(13, 10);(20, 10);(21, 10);(23, 10);(24, 10);(25, 10);(26, 10);(27, 10);(0, 11);(1, 11);(2, 11);(3, 11);(4, 11);(5, 11);(6, 11);(7, 11);(8, 11);(10, 11);(21, 11);(22, 11);(23, 11);(24, 11);(25, 11);(26, 11);(27, 11);(2, 12);(3, 12);(4, 12);(5, 12);(6, 12);(7, 12);(9, 12);(12, 12);(20, 12);(21, 12);(22, 12);(23, 12);(24, 12);(25, 12);(26, 12);(2, 13);(3, 13);(4, 13);(5, 13);(6, 13);(7, 13);(8, 13);(9, 13);(12, 13);(17, 13);(19, 13);(20, 13);(21, 13);(22, 13);(23, 13);(24, 13);(25, 13);(26, 13);(0, 14);(2, 14);(3, 14);(4, 14);(5, 14);(6, 14);(7, 14);(8, 14);(9, 14);(12, 14);(13, 14);(19, 14);(20, 14);(21, 14);(23, 14);(24, 14);(25, 14);(26, 14);(1, 15);(2, 15);(3, 15);(4, 15);(5, 15);(6, 15);(7, 15);(8, 15);(9, 15);(12, 15);(13, 15);(14, 15);(17, 15);(18, 15);(19, 15);(20, 15);(22, 15);(23, 15);(24, 15);(25, 15);(4, 16);(6, 16);(7, 16);(8, 16);(13, 16);(14, 16);(16, 16);(17, 16);(18, 16);(19, 16);(20, 16);(21, 16);(22, 16);(23, 16);(24, 16);(25, 16);(0, 17);(5, 17);(6, 17);(7, 17);(10, 17);(16, 17);(17, 17);(18, 17);(19, 17);(20, 17);(21, 17);(22, 17);(23, 17);(24, 17);(5, 18);(6, 18);(13, 18);(14, 18);(15, 18);(16, 18);(17, 18);(18, 18);(19, 18);(22, 18);(23, 18);(24, 18);(25, 18);(7, 19);(12, 19);(13, 19);(14, 19);(15, 19);(16, 19);(17, 19);(22, 19);(23, 19);(24, 19);(25, 19);(3, 20);(4, 20);(7, 20);(15, 20);(16, 20);(22, 20);(23, 20);(24, 20);(25, 20);(4, 21);(7, 21);(22, 21);(23, 21);(24, 21);(25, 21);(4, 22);(7, 22);(18, 22);(20, 22);(22, 22);(23, 22);(24, 22);(25, 22);(3, 23);(4, 23);(18, 23);(20, 23);(22, 23);(23, 23);(24, 23);(25, 23);(0, 24);(18, 24);(19, 24);(20, 24);(22, 24);(23, 24);(24, 24);(25, 24);(26, 24);(27, 24);(6, 25);(17, 25);(18, 25);(19, 25);(20, 25);(21, 25);(22, 25);(23, 25);(24, 25);(25, 25);(26, 25);(5, 26);(6, 26);(7, 26);(8, 26);(9, 26);(17, 26);(18, 26);(19, 26);(20, 26);(21, 26);(22, 26);(7, 27);(8, 27);(9, 27);(17, 27);(18, 27);(19, 27);(20, 27);(21, 27);(22, 27)
0x6000000ff80001fc00007c00000fc00001cc000018600000020001e030007e030006207000700e0003ffc00007f0000000000000000000000000000000000000000000000000000	5	5	(4, 13);(4, 14);(5, 14);(5, 15);(11, 18);(11, 19);(12, 19);(8, 20);(11, 20);(12, 20);(8, 21);(9, 21);(11, 21);(12, 21);(8, 22);(11, 22);(12, 22);(11, 23);(12, 23)
0x6000000f80000ffe0003f8f0007f030007e030007c03000780700070070000006000000e000301c001fc18003ff7000703e000601c000607c00070f40003fe00001f80000000000000000000000000000000	2	2	(12, 6);(13, 6);(12, 7);(13, 7);(14, 7);(13, 8);(14, 8);(13, 9);(14, 9);(13, 10);(14, 10)
0x7800003f80000fe00001f300007c7000070f0000e1e0000efe00007ec000038c000001c00000180000018000001800000300000030000002000000200000040000004000	9	9	(9, 16)
0x30000007000001d800001880000308000061800006180000c300000c300001860000184000030c0000318000063000006700000ce00000fc00000f800000e000001800000000000000000000000000000000	0	0	(9, 7);(10, 7);(6, 8);(7, 8);(8, 8);(9, 8);(10, 8);(11, 8);(5, 9);(6, 9);(7, 9);(8, 9);(9, 9);(10, 9);(11, 9);(5, 10);(6, 10);(7, 10);(8, 10);(9, 10);(10, 10);(5, 11);(6, 11);(7, 11);(8, 11);(9, 11);(12, 12);(21, 16);(19, 17);(20, 17);(21, 17);(18, 18);(19, 18);(20, 18);(21, 18);(18, 19);(19, 19);(21, 19);(18, 20);(19, 20);(21, 20);(19, 21);(21, 21)
0xc000001c0000038000007000000e000001e200001cf800019f8000339800037180007e180007c380007830000f070000e0e0000c1e0000c7c0000ff000007e00000380000000000000000000000000000000	6	0	(17, 3);(18, 3);(17, 4);(18, 4);(19, 4);(12, 5);(17, 5);(18, 5);(19, 5);(11, 6);(12, 6);(17, 6);(18, 6);(19, 6);(11, 7);(12, 7);(17, 7);(18, 7);(11, 8);(12, 8);(13, 8);(19, 8);(11, 9);(12, 9);(13, 9);(16, 9);(17, 9);(18, 9);(11, 10);(16, 10);(20, 10);(9, 11);(16, 11);(18, 11);(20, 11);(23, 11);(8, 12);(12, 12);(13, 12);(17, 12);(18, 12);(19, 12);(20, 12);(23, 12);(6, 13);(11, 13);(12, 13);(16, 13);(17, 13);(18, 13);(19, 13);(8, 14);(9, 14);(15, 14);(16, 14);(17, 14);(18, 14);(19, 14);(3, 15);(4, 15);(7, 15);(14, 15);(15, 15);(16, 15);(17, 15);(18, 15);(2, 16);(3, 16);(6, 16);(10, 16);(13, 16);(14, 16);(15, 16);(16, 16);(17, 16);(2, 17);(3, 17);(5, 17);(10, 17);(12, 17);(14, 17);(15, 17);(17, 17);(18, 17);(19, 17);(20, 17);(2, 18);(3, 18);(4, 18);(9, 18);(10, 18);(12, 18);(14, 18);(15, 18);(16, 18);(17, 18);(18, 18);(10, 19);(12, 19);(13, 19);(14, 19);(15, 19);(16, 19);(17, 19);(4, 20);(10, 20);(12, 20);(13, 20);(14, 20);(15, 20);(24, 20);(10, 21);(11, 21);(13, 21);(14, 21);(15, 21);(16, 21);(20, 21);(4, 22);(5, 22);(10, 22);(13, 22);(14, 22);(19, 22);(20, 22);(21, 22);(3, 23);(4, 23);(5, 23);(13, 23);(14, 23);(18, 23);(19, 23);(20, 23);(3, 24);(4, 24);(5, 24);(13, 24);(14, 24);(18, 24);(19, 24);(20, 24);(4, 25);(5, 25);(18, 25);(19, 25);(20, 25);(18, 26);(19, 26);(20, 26);(18, 27);(19, 27)
0x3c000007c00001e4000038000006000000c080001818000307000060f0000c3e0000cf40000fcc0000f180000018000003000000200000060000004000000c000001800000000000000000	9	9	(7, 18);(8, 18);(7, 19);(19, 19);(7, 20)
